timestamp,data_transfer_rate,error_rate,response_time,Ultrasound range( (signal strength)-(0-100)Db,Updates per second,Ranges(m),2D Camera resolution,Frames per second,Point cloud Density,Points per second,ultrasound data type,camera data type,lidar data type,status,is_malicious
4/1/2023 1:20,99.13906952,0.016259737,226.7820113,8,81,6,RGB: 1024 x 768,25,PCD: 1024 x 1024,36582,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:43,109.2956717,0.012048427,195.6425804,11,39,1,RGB: 1024 x 768,15,PCD: 1024 x 1024,11552,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:19,74.63992559,0.003860857,231.4469555,78,69,2,RGB: 1024 x 768,43,PCD: 1024 x 1024,15844,numeric array,numeric array,numeric array,error,0
4/1/2023 1:09,104.6747928,0.010344531,176.3408447,82,52,4,RGB: 1024 x 768,21,PCD: 1024 x 1024,30222,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:00,52.12633052,0.074622293,799.9028059,91,59,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,37383,numeric array,numeric array,numeric array,error,1
4/1/2023 0:33,95.38057706,0.002697496,215.1481154,98,89,5,RGB: 1024 x 768,59,PCD: 1024 x 1024,39267,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:04,72.79499866,0.495188123,402.4530009,96,66,3,RGB: 1024 x 768,20,PCD: 1024 x 1024,38949,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:00,102.5705242,0.012180029,226.0614995,81,73,5,RGB: 1024 x 768,42,PCD: 1024 x 1024,22510,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:45,87.72357001,0.000831471,206.0385233,32,68,3,RGB: 1024 x 768,24,PCD: 1024 x 1024,23385,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:07,99.66549574,0.005927986,201.6978443,92,95,5,RGB: 1024 x 768,27,PCD: 1024 x 1024,24487,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:02,77.6194092,0.185536201,650.2145439,36,67,0,RGB: 1024 x 768,51,PCD: 1024 x 1024,11637,numeric array,numeric array,numeric array,error,1
4/1/2023 0:03,43.92389843,0.312690968,304.4928613,32,111,4,RGB: 1024 x 768,24,PCD: 1024 x 1024,39006,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:20,100.6571721,0.0135817,219.003372,39,88,2,RGB: 1024 x 768,42,PCD: 1024 x 1024,31609,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:42,100.0506326,0.000634971,190.7562411,94,87,1,RGB: 1024 x 768,37,PCD: 1024 x 1024,30214,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:19,96.0159316,0.018563557,215.5817149,96,39,6,RGB: 1024 x 768,18,PCD: 1024 x 1024,14569,numeric array,numeric array,numeric array,error,0
4/1/2023 0:57,82.42518479,0.007824614,125.8097072,45,85,5,RGB: 1024 x 768,36,PCD: 1024 x 1024,22526,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:25,96.60281662,0.006652815,246.8190067,47,105,4,RGB: 1024 x 768,27,PCD: 1024 x 1024,37994,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:05,95.80010047,0.016734706,207.3496142,39,108,5,RGB: 1024 x 768,53,PCD: 1024 x 1024,12518,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:24,81.63552646,0.009918884,230.4245824,17,40,0,RGB: 1024 x 768,23,PCD: 1024 x 1024,24861,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:27,118.2573778,0.012068081,171.8075834,53,87,3,RGB: 1024 x 768,52,PCD: 1024 x 1024,38738,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:00,91.83425913,0.002978802,224.4565278,68,65,3,RGB: 1024 x 768,53,PCD: 1024 x 1024,20792,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:35,119.2246569,0.010075139,184.7688676,43,63,4,RGB: 1024 x 768,40,PCD: 1024 x 1024,38421,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:23,93.64360477,0.017530736,179.9567332,63,80,2,RGB: 1024 x 768,29,PCD: 1024 x 1024,36006,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:59,94.05655483,0.012117539,110.7528015,65,46,2,RGB: 1024 x 768,38,PCD: 1024 x 1024,10000,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:44,94.44237852,0.001641194,172.7192922,16,50,2,RGB: 1024 x 768,45,PCD: 1024 x 1024,23576,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:09,97.66484147,0.013932031,144.5751455,73,70,5,RGB: 1024 x 768,20,PCD: 1024 x 1024,30801,numeric array,numeric array,numeric array,error,0
4/1/2023 0:22,127.3901457,0.012653416,99.30876219,64,107,6,RGB: 1024 x 768,59,PCD: 1024 x 1024,13031,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:42,107.1044812,0.011969876,364.2059101,63,101,6,RGB: 1024 x 768,54,PCD: 1024 x 1024,19875,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:11,89.43484464,-0.002532858,157.4608626,17,78,5,RGB: 1024 x 768,31,PCD: 1024 x 1024,20835,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,76.83450288,0.192948131,378.5475529,86,74,2,RGB: 1024 x 768,49,PCD: 1024 x 1024,23165,numeric array,numeric array,numeric array,error,1
4/1/2023 0:42,139.3118964,0.013314205,140.921671,70,96,0,RGB: 1024 x 768,49,PCD: 1024 x 1024,34818,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:55,85.93111635,0.011979571,210.0516752,54,110,4,RGB: 1024 x 768,47,PCD: 1024 x 1024,12137,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:44,95.46931751,0.01445672,129.9971731,78,62,4,RGB: 1024 x 768,24,PCD: 1024 x 1024,23440,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:23,78.67284,0.011907128,227.769943,97,65,0,RGB: 1024 x 768,34,PCD: 1024 x 1024,14809,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:03,94.25774216,0.006171944,185.1052328,19,79,4,RGB: 1024 x 768,40,PCD: 1024 x 1024,30355,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:19,94.00182642,0.010229805,232.2648479,39,65,2,RGB: 1024 x 768,16,PCD: 1024 x 1024,32464,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:49,98.159366,0.010770159,154.7799749,30,79,6,RGB: 1024 x 768,26,PCD: 1024 x 1024,15727,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,32.25086815,0.231661088,699.7190219,87,32,4,RGB: 1024 x 768,21,PCD: 1024 x 1024,35968,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:38,99.91605972,0.012,162.0768039,23,120,3,RGB: 1024 x 768,38,PCD: 1024 x 1024,35335,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:28,113.0694595,0.010043942,283.7818147,58,108,0,RGB: 1024 x 768,57,PCD: 1024 x 1024,16311,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:39,116.6903256,0.004683228,163.7733865,74,33,1,RGB: 1024 x 768,20,PCD: 1024 x 1024,23794,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:09,99.86067158,0.013367364,169.2343059,40,92,2,RGB: 1024 x 768,42,PCD: 1024 x 1024,37123,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:19,65.19526603,0.004634049,235.0248532,2,78,4,RGB: 1024 x 768,42,PCD: 1024 x 1024,19530,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:08,111.2708069,0.014493346,307.4353147,63,34,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,35411,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:12,110.2033054,0.008091845,154.0841931,91,95,1,RGB: 1024 x 768,41,PCD: 1024 x 1024,28807,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:15,105.691081,0.01051559,261.0238196,94,49,5,RGB: 1024 x 768,52,PCD: 1024 x 1024,16570,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:29,97.59800807,0.009778633,213.1320994,74,105,1,RGB: 1024 x 768,18,PCD: 1024 x 1024,17602,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:57,80.73123601,-0.001772415,188.4644514,57,98,6,RGB: 1024 x 768,43,PCD: 1024 x 1024,16793,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:13,113.1425375,0.010329458,176.1991126,94,57,2,RGB: 1024 x 768,35,PCD: 1024 x 1024,10251,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:54,109.9812524,0.013852318,203.1215852,17,96,4,RGB: 1024 x 768,38,PCD: 1024 x 1024,28784,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:32,67.96488679,0.007224454,180.8500393,86,54,0,RGB: 1024 x 768,49,PCD: 1024 x 1024,35380,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,105.9372967,0.002783996,222.0378377,92,57,1,RGB: 1024 x 768,54,PCD: 1024 x 1024,33121,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:23,92.32354663,0.00570892,239.7320602,45,34,3,RGB: 1024 x 768,46,PCD: 1024 x 1024,21671,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:31,98.67455561,0.006641396,214.70082,61,115,6,RGB: 1024 x 768,49,PCD: 1024 x 1024,36832,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:01,97.86780195,0.01147041,198.5246201,70,71,1,RGB: 1024 x 768,19,PCD: 1024 x 1024,13812,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:27,87.30465018,0.012841367,243.4786259,5,80,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,20989,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:00,111.5115209,0.014445769,345.7054608,45,79,2,RGB: 1024 x 768,30,PCD: 1024 x 1024,19082,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,101.2281121,0.006205147,274.927318,44,49,5,RGB: 1024 x 768,52,PCD: 1024 x 1024,14053,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:04,99.10711966,0.013068854,167.0337933,78,74,6,RGB: 1024 x 768,40,PCD: 1024 x 1024,36147,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:26,106.5483971,0.011340252,103.7368894,11,51,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,25565,numeric array,numeric array,numeric array,error,0
4/1/2023 1:20,97.62541783,0.017070146,155.7945429,11,56,4,RGB: 1024 x 768,40,PCD: 1024 x 1024,24007,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:15,105.5531783,0.006539674,222.285457,38,102,0,RGB: 1024 x 768,36,PCD: 1024 x 1024,19427,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:31,88.18324372,0.013884658,233.0868306,76,59,4,RGB: 1024 x 768,59,PCD: 1024 x 1024,16822,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:46,112.2122764,0.015563172,84.75714137,37,65,5,RGB: 1024 x 768,49,PCD: 1024 x 1024,16942,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:51,118.2845618,0.018000489,256.3119094,85,102,5,RGB: 1024 x 768,41,PCD: 1024 x 1024,28348,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:38,121.3355479,0.012862227,221.0913643,72,76,0,RGB: 1024 x 768,53,PCD: 1024 x 1024,14934,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:36,78.64064271,0.006480418,237.4969196,57,80,2,RGB: 1024 x 768,58,PCD: 1024 x 1024,19207,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:10,110.8864994,0.014868631,186.0940068,48,50,3,RGB: 1024 x 768,41,PCD: 1024 x 1024,29504,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,58.14207735,0.203999065,369.0307294,49,94,4,RGB: 1024 x 768,49,PCD: 1024 x 1024,22441,numeric array,numeric array,numeric array,normal,1
4/1/2023 0:53,81.17615998,0.009199628,248.8248851,27,63,6,RGB: 1024 x 768,45,PCD: 1024 x 1024,26117,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:53,114.6763317,0.013963555,124.6250542,11,84,4,RGB: 1024 x 768,52,PCD: 1024 x 1024,28537,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:10,93.59678395,0.006164663,211.3152104,15,37,4,RGB: 1024 x 768,39,PCD: 1024 x 1024,20204,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:57,114.6672332,0.010091262,223.6476782,61,50,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,36517,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:43,105.9689057,0.011863241,227.376991,68,119,3,RGB: 1024 x 768,35,PCD: 1024 x 1024,38854,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:30,99.50155014,0.004344664,230.9203608,59,98,1,RGB: 1024 x 768,48,PCD: 1024 x 1024,34912,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:37,110.1905992,0.013821066,178.7762041,100,39,2,RGB: 1024 x 768,60,PCD: 1024 x 1024,29973,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:11,91.84862843,0.016954862,143.7899952,38,71,3,RGB: 1024 x 768,43,PCD: 1024 x 1024,26956,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:36,94.63831866,0.001411639,207.4380367,46,43,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,38553,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:04,73.26721585,0.391889808,420.9393169,99,112,6,RGB: 1024 x 768,49,PCD: 1024 x 1024,11364,numeric array,numeric array,numeric array,error,1
4/1/2023 0:52,94.46189199,0.011064122,221.7524186,31,61,6,RGB: 1024 x 768,36,PCD: 1024 x 1024,19038,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:13,103.9310021,0.014953554,106.0266518,48,96,2,RGB: 1024 x 768,49,PCD: 1024 x 1024,20475,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:07,85.52614809,0.002405151,209.1457282,90,94,5,RGB: 1024 x 768,38,PCD: 1024 x 1024,13668,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:17,116.4410486,0.004670986,203.7314005,73,45,2,RGB: 1024 x 768,43,PCD: 1024 x 1024,39278,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,53.60029267,0.168527369,631.3699049,71,34,4,RGB: 1024 x 768,42,PCD: 1024 x 1024,23656,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:03,49.02737249,0.326114552,608.0952392,100,85,3,RGB: 1024 x 768,25,PCD: 1024 x 1024,32237,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:08,87.08073698,0.018217708,196.992275,15,54,1,RGB: 1024 x 768,33,PCD: 1024 x 1024,30085,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:07,92.29199624,0.008231571,264.9935622,13,111,5,RGB: 1024 x 768,41,PCD: 1024 x 1024,18550,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:21,102.0031136,0.007865979,162.9078419,20,34,6,RGB: 1024 x 768,52,PCD: 1024 x 1024,35189,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:14,126.9381651,0.006417133,143.3478826,65,62,3,RGB: 1024 x 768,56,PCD: 1024 x 1024,11149,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:55,92.20905442,0.012553003,289.0699858,81,54,2,RGB: 1024 x 768,32,PCD: 1024 x 1024,39829,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:36,90.07026733,0.016248552,152.356948,43,56,4,RGB: 1024 x 768,51,PCD: 1024 x 1024,27137,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:06,114.2563576,0.009901028,264.4565918,70,48,0,RGB: 1024 x 768,40,PCD: 1024 x 1024,10138,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,96.64805822,0.013494598,212.2645871,35,66,0,RGB: 1024 x 768,17,PCD: 1024 x 1024,10150,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:06,107.0894552,0.004217224,279.6112537,58,63,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,38007,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:43,87.08368135,0.016495749,204.7803772,32,36,2,RGB: 1024 x 768,58,PCD: 1024 x 1024,29791,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:18,94.76113444,0.005580006,146.8370657,16,38,4,RGB: 1024 x 768,35,PCD: 1024 x 1024,35796,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:23,102.329875,0.009462776,223.2251083,62,80,0,RGB: 1024 x 768,34,PCD: 1024 x 1024,12519,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:26,104.403369,0.006848754,232.3160082,69,90,6,RGB: 1024 x 768,46,PCD: 1024 x 1024,14126,numeric array,numeric array,numeric array,error,0
4/1/2023 0:20,87.4697942,0.014284878,205.9175101,12,118,1,RGB: 1024 x 768,45,PCD: 1024 x 1024,26455,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:08,88.97198448,0.011345263,142.0232225,52,49,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,25775,numeric array,numeric array,numeric array,error,0
4/1/2023 0:00,24.79092096,0.090662731,317.9275345,45,105,2,RGB: 1024 x 768,24,PCD: 1024 x 1024,33883,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:12,89.09294236,0.007000893,166.4728419,58,80,6,RGB: 1024 x 768,35,PCD: 1024 x 1024,30222,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:24,110.8357204,0.016444317,226.1222605,24,112,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,28673,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:39,67.6998562,0.005378213,152.5002148,14,55,6,RGB: 1024 x 768,52,PCD: 1024 x 1024,16429,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:39,110.4021837,0.00971018,146.4402571,60,68,2,RGB: 1024 x 768,49,PCD: 1024 x 1024,27344,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:14,127.7006099,0.012234909,250.3558912,38,56,1,RGB: 1024 x 768,47,PCD: 1024 x 1024,10574,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:09,71.93812118,0.009778193,190.9133231,92,107,0,RGB: 1024 x 768,50,PCD: 1024 x 1024,30271,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:44,83.62099149,0.00595055,224.8190823,57,106,5,RGB: 1024 x 768,22,PCD: 1024 x 1024,26541,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:50,109.1532425,0.011406058,193.9749471,96,115,2,RGB: 1024 x 768,22,PCD: 1024 x 1024,11137,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:10,123.8977994,0.011990241,214.504395,97,91,2,RGB: 1024 x 768,58,PCD: 1024 x 1024,25262,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:06,83.1475895,0.002011901,184.3711287,40,53,2,RGB: 1024 x 768,31,PCD: 1024 x 1024,15731,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:44,122.7892589,0.013547055,144.9928792,53,65,6,RGB: 1024 x 768,35,PCD: 1024 x 1024,21781,numeric array,numeric array,numeric array,error,0
4/1/2023 1:05,91.0453857,0.008802221,66.0007757,51,70,5,RGB: 1024 x 768,54,PCD: 1024 x 1024,29163,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:19,70.75942367,0.009298622,183.2896501,64,52,4,RGB: 1024 x 768,29,PCD: 1024 x 1024,36487,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:07,82.25112231,0.002485647,256.731985,45,35,0,RGB: 1024 x 768,30,PCD: 1024 x 1024,17665,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:13,105.7029678,0.011041613,51.33469144,12,83,5,RGB: 1024 x 768,45,PCD: 1024 x 1024,39810,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:21,114.8806352,0.000290707,138.7053868,64,45,1,RGB: 1024 x 768,37,PCD: 1024 x 1024,26165,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:18,99.43160377,0.014112865,118.9273688,74,88,6,RGB: 1024 x 768,51,PCD: 1024 x 1024,12689,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:49,111.6611103,0.008988305,247.0533276,77,43,0,RGB: 1024 x 768,45,PCD: 1024 x 1024,28115,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:25,91.73221426,0.008921064,152.103608,4,59,1,RGB: 1024 x 768,57,PCD: 1024 x 1024,11642,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:31,100.096334,0.003422793,274.1416433,67,73,1,RGB: 1024 x 768,45,PCD: 1024 x 1024,13439,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:41,81.43506367,0.002372141,189.9480614,75,109,3,RGB: 1024 x 768,44,PCD: 1024 x 1024,18535,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:28,107.337807,0.009557279,168.820156,43,40,4,RGB: 1024 x 768,30,PCD: 1024 x 1024,36205,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,132.4179384,0.280047984,270.4707202,94,117,5,RGB: 1024 x 768,21,PCD: 1024 x 1024,21452,numeric array,numeric array,numeric array,error,1
4/1/2023 0:19,85.15557795,0.004590428,156.9278285,91,82,3,RGB: 1024 x 768,19,PCD: 1024 x 1024,19539,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:53,127.444303,0.005678574,87.37332426,97,104,5,RGB: 1024 x 768,38,PCD: 1024 x 1024,21956,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:21,137.3949928,0.020289056,206.1364454,44,62,6,RGB: 1024 x 768,28,PCD: 1024 x 1024,13395,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:36,106.93259,0.006125186,233.4942245,85,84,5,RGB: 1024 x 768,46,PCD: 1024 x 1024,24405,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:17,103.3667773,0.017490488,255.2238852,70,100,1,RGB: 1024 x 768,20,PCD: 1024 x 1024,21659,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:15,79.60215789,0.010857347,266.1670461,42,110,1,RGB: 1024 x 768,54,PCD: 1024 x 1024,23370,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:58,127.8655352,0.006049915,231.4542705,71,59,3,RGB: 1024 x 768,50,PCD: 1024 x 1024,28553,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:27,95.56897885,0.004993427,119.8135262,6,82,5,RGB: 1024 x 768,16,PCD: 1024 x 1024,35352,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:11,80.38945327,0.009843693,141.0654434,86,30,0,RGB: 1024 x 768,51,PCD: 1024 x 1024,16501,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:23,124.1101836,0.008303444,201.5794503,46,75,2,RGB: 1024 x 768,50,PCD: 1024 x 1024,39340,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:30,76.28213947,0.004371725,203.8681865,5,106,3,RGB: 1024 x 768,38,PCD: 1024 x 1024,28550,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:04,68.52250815,0.191028217,810.3405986,33,40,2,RGB: 1024 x 768,21,PCD: 1024 x 1024,32523,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:47,106.8758006,0.006847708,178.0737747,5,43,4,RGB: 1024 x 768,49,PCD: 1024 x 1024,32092,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:52,98.55064495,0.011145474,199.2537314,19,96,2,RGB: 1024 x 768,43,PCD: 1024 x 1024,27049,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:33,71.59578,0.015956303,194.7724306,78,59,5,RGB: 1024 x 768,53,PCD: 1024 x 1024,18638,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:43,102.8595339,0.002843226,227.7071463,8,79,0,RGB: 1024 x 768,28,PCD: 1024 x 1024,34572,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:24,73.58786782,0.00695753,162.3146178,43,100,0,RGB: 1024 x 768,18,PCD: 1024 x 1024,14634,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:07,105.4989737,0.022504502,259.9112697,5,66,3,RGB: 1024 x 768,51,PCD: 1024 x 1024,26465,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:12,100.3913658,0.004484078,131.9162485,93,87,3,RGB: 1024 x 768,21,PCD: 1024 x 1024,23885,numeric array,numeric array,numeric array,error,0
4/1/2023 0:54,108.3108666,0.018132154,201.3743817,8,83,6,RGB: 1024 x 768,57,PCD: 1024 x 1024,35622,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:52,85.81380909,0.011344062,101.8320678,75,69,4,RGB: 1024 x 768,29,PCD: 1024 x 1024,36609,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:16,91.43231515,0.002260992,213.1008287,38,105,1,RGB: 1024 x 768,30,PCD: 1024 x 1024,35835,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,96.70492168,0.004359687,178.2144584,94,48,2,RGB: 1024 x 768,21,PCD: 1024 x 1024,13660,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:37,99.81866578,0.014257955,276.9008141,38,62,2,RGB: 1024 x 768,57,PCD: 1024 x 1024,10240,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:02,127.9866177,0.009933477,210.0016894,75,113,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,17546,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:16,76.24145765,0.015486101,179.8583286,46,61,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,27606,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:14,113.2172008,0.01376595,205.0367904,51,69,0,RGB: 1024 x 768,34,PCD: 1024 x 1024,22721,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:11,107.3406184,0.013487935,133.1511021,100,44,1,RGB: 1024 x 768,21,PCD: 1024 x 1024,17739,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:05,89.22333668,0.015919937,171.8459461,73,76,6,RGB: 1024 x 768,15,PCD: 1024 x 1024,15943,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:16,90.29594833,0.009186481,177.5174903,66,39,6,RGB: 1024 x 768,56,PCD: 1024 x 1024,15577,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:43,114.1196587,0.003572004,169.2788238,57,105,5,RGB: 1024 x 768,44,PCD: 1024 x 1024,22605,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:14,112.64658,0.010361442,302.2469399,72,42,2,RGB: 1024 x 768,47,PCD: 1024 x 1024,39235,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:41,91.75664296,0.01741872,154.8841423,22,53,0,RGB: 1024 x 768,38,PCD: 1024 x 1024,24731,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:11,90.54962531,0.013509115,215.457886,66,82,3,RGB: 1024 x 768,20,PCD: 1024 x 1024,10041,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:23,132.7764234,0.009364003,218.2213039,53,64,4,RGB: 1024 x 768,33,PCD: 1024 x 1024,16515,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:27,97.19283602,0.012548415,144.088403,72,119,3,RGB: 1024 x 768,29,PCD: 1024 x 1024,33668,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,92.54601962,0.008833958,222.0954461,95,92,5,RGB: 1024 x 768,40,PCD: 1024 x 1024,13094,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,102.2404522,0.014424213,201.1692563,18,103,4,RGB: 1024 x 768,30,PCD: 1024 x 1024,18172,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:09,111.907277,0.011095358,214.4915021,60,35,6,RGB: 1024 x 768,18,PCD: 1024 x 1024,29545,numeric array,numeric array,numeric array,error,0
